customer_key,recency,frequency,monetary
11035,-0.8387527284056686,1.5693744360081718,1.7444576252713044
11036,1.2567725983871136,-0.7651888793643833,0.8064545214403898
11037,1.2656981366214388,-0.7651888793643833,0.8128390895980007
11038,-0.7976264459158964,1.5693744360081718,1.742081180470171
11039,-0.7841955855722889,1.5693744360081718,1.775632160600014
11040,0.9167258687507225,-0.7651888793643833,0.8051168368772605
11041,1.2922861656877471,-0.7651888793643833,0.8149012756360077
11042,-0.4845924128558428,1.2171431003319833,1.0353099095756433
11043,0.06167037630771112,1.2171431003319833,-0.9013966111951923
11044,-0.7446880021813699,1.5693744360081718,1.7552916119467357
11045,-0.6206064742810126,1.2171431003319833,-0.6844168922824185
11046,-0.7976264459158964,1.5693744360081718,1.772333425888942
11047,-0.8956791916568408,1.5693744360081718,1.7665644873808095
11048,-1.5957053575731246,1.5693744360081718,1.7524101864715036
11049,-0.6206064742810126,1.2171431003319833,-0.7781932572909234
11050,-0.8956791916568408,1.5693744360081718,1.478185253848903
11051,-1.7833045022136123,1.2171431003319833,-0.6625924773881794
11052,0.6199830338845009,1.5693744360081718,2.0081228894829377
11053,1.279027244028889,-0.7651888793643833,0.7981107275409566
11054,0.6022599114046249,1.5693744360081718,2.021422585357395
11055,0.5542632208348522,1.5693744360081718,2.0134561583474095
11056,0.5963193537699998,1.5693744360081718,2.0191786201937285
11057,0.6549960933840936,1.5693744360081718,2.001811031627855
11058,0.5723896987262795,1.5693744360081718,2.0250312902914147
11059,1.0076120416078738,1.5693744360081718,-0.6795396326206484
11060,0.44206867502416014,1.5693744360081718,2.011279141185607
11061,0.5113496643608332,1.5693744360081718,2.0077880269046693
11062,1.3229559582563797,-0.7651888793643833,0.805449736628195
11063,1.3010869206934166,-0.7651888793643833,0.8124156305956507
11064,1.2433243647644006,-0.7651888793643833,0.7897070338259103
11065,-1.939347730159635,1.2171431003319833,-0.5059443299637594
11066,-0.20736208163102365,1.2171431003319833,-0.7781932572909234
11067,-1.9844198432003906,1.2171431003319833,-0.7079896445191
11068,-0.3900845628152,1.5693744360081718,-0.6884192861312391
11069,0.5723896987262795,1.5693744360081718,2.0041485121384865
11070,0.4356529198185898,1.5693744360081718,2.0130990721462303
11071,-1.0838281949233015,1.5693744360081718,-0.6963592228813058
11072,0.5051465062832269,1.5693744360081718,2.017224415862582
11073,0.038116862659889526,1.5693744360081718,-0.5244841630409535
11074,0.6199830338845009,1.5693744360081718,-0.7396016785748094
11075,0.4484643278558337,1.5693744360081718,1.9988852049967196
11076,0.4675322724648509,1.5693744360081718,2.012153753973089
11077,0.523700804712482,1.5693744360081718,2.0136041974525334
11078,-2.61982643440342,1.830089922792953,0.1702849439521256
11079,-1.7833045022136123,1.5693744360081718,-0.8597138977691416
11080,0.4548400393800576,1.5693744360081718,2.0186750748659037
11081,0.8646506966365025,1.2171431003319833,-0.711930485048185
11082,-0.7189720488701067,1.2171431003319833,1.0348900902700766
11083,-0.7446880021813699,1.2171431003319833,1.042192558310082
11084,-0.9251175204387997,1.2171431003319833,1.0259642329605072
11085,-1.8970633445604141,1.2171431003319833,-0.6508853462399163
11086,-1.490010862637679,1.2171431003319833,-0.5976458582424693
11087,0.1305677448292922,1.2171431003319833,-0.5098674749928012
11088,-0.7976264459158964,1.2171431003319833,1.0529864431163665
11089,-0.8812108192059039,1.2171431003319833,1.0561153187103083
11090,-0.9251175204387997,1.5693744360081718,1.7868457886984979
11091,-1.8970633445604141,1.8348607828618417,0.3279686638506899
11092,0.4675322724648509,1.5693744360081718,2.0050193517464887
11093,0.5481862482684519,1.5693744360081718,2.0151955651221587
11094,-1.9844198432003906,1.5693744360081718,-0.451938283552412
11095,0.44206867502416014,1.5693744360081718,2.0120041414353635
11096,0.20424822944101254,1.5693744360081718,1.9981548226011896
11097,0.24712280316464735,1.5693744360081718,2.003415917277152
11098,-0.47379923287239745,1.5693744360081718,-0.7547577928128032
11099,0.40326682127293456,1.5693744360081718,2.020406500231353
11100,0.14553659674140038,1.5693744360081718,2.014109179323892
11101,0.4162833974738668,1.5693744360081718,2.0271209989386345
11102,-1.2283096067317385,1.5693744360081718,-0.7155335973657656
11103,0.560322701149666,1.5693744360081718,2.0155580295834525
11104,0.5051465062832269,1.5693744360081718,2.0141846240736876
11105,0.5663648180185831,1.5693744360081718,2.0029721269950667
11106,0.5051465062832269,1.5693744360081718,2.000497127511309
11107,0.4675322724648509,1.5693744360081718,2.0138915323059012
11108,0.4548400393800576,1.5693744360081718,2.007062760125165
11109,0.4484643278558337,1.5693744360081718,2.02459718868496
11110,0.04600200655112335,1.5693744360081718,2.00253990864477
11111,0.030197237467245536,1.5693744360081718,2.0089495840215883
11112,-0.05931135603605322,1.5693744360081718,2.0317959634988383
11113,0.8221183458869186,1.5693744360081718,-0.6972563767327258
11114,-1.624201759509683,1.5693744360081718,-0.6651097032436243
11115,-1.7833045022136123,1.5693744360081718,-0.68754055990288
11116,-0.47379923287239745,1.5693744360081718,-0.6075038915846939
11117,0.44206867502416014,1.5693744360081718,2.015918970807507
11118,-2.470836053694565,1.5693744360081718,-0.6629478146137697
11119,-0.9552589054085272,1.2171431003319833,-0.765964250576539
11120,-0.20736208163102365,1.5693744360081718,2.0242336735219135
11121,-0.6937266761926763,1.5693744360081718,-0.8588893831978687
11122,0.030197237467245536,1.5693744360081718,-0.9247503960366067
11123,-2.470836053694565,1.5693744360081718,-0.6051190317147133
11124,0.4864249719248243,1.5693744360081718,2.0077880269046693
11125,0.39016578525748113,1.5693744360081718,-0.7831516225037619
11126,-0.6812736728728006,1.5693744360081718,1.4711435031665567
11127,-0.3203377297529808,1.2171431003319833,-0.9197495164279134
11128,0.10788642164174375,1.2171431003319833,-0.617595590893982
11129,1.3142309492565751,1.2171431003319833,1.6431785275134476
11130,-1.2283096067317385,-0.7651888793643833,-0.9531109156071509
11131,-2.364637496851189,1.7443098525450815,-0.5727183584722441
11132,0.8856227203640847,-0.7651888793643833,0.812081387478934
11133,-1.7488855659135354,-0.7651888793643833,-0.8085644070473409
11134,-0.6812736728728006,1.5693744360081718,1.4588603572370418
11135,0.8381615581248697,-0.7651888793643833,0.7997808994292027
11136,1.3403167400759046,-0.7651888793643833,0.8149012756360077
11137,-2.206555036973701,1.2171431003319833,-0.5059443299637594
11138,-1.7488855659135354,1.2171431003319833,-0.7854473185172788
11139,-0.4845924128558428,1.2171431003319833,-0.7697827242745018
11140,0.9927070364169004,-0.7651888793643833,-0.9392014930369825
11141,-0.2913530186608286,1.2171431003319833,-0.6869140016886729
11142,-2.032807290508494,1.830089922792953,0.21149833971721307
11143,-1.4413533461916228,1.2171431003319833,-0.8988211724348095
11144,1.2433243647644006,-0.7651888793643833,0.8213224711827758
11145,1.2433243647644006,-0.7651888793643833,0.7913892475313115
11146,-0.17135318085561677,1.5693744360081718,-0.6895013436947102
11147,-0.47379923287239745,1.5693744360081718,2.0174416556240975
11148,-1.1182652624766398,1.5693744360081718,-0.6572029073952045
11149,-1.0503744585276222,1.5693744360081718,-0.9328749521381656
11150,0.3097034201254942,1.5693744360081718,-0.5235649136282328
11151,-0.5174430013327639,1.5693744360081718,2.001704377190276
11152,1.3142309492565751,-0.7651888793643833,0.7863319254036479
11153,0.9423291091858859,1.2171431003319833,-0.6975387327804867
11154,1.3098571751538033,-0.7651888793643833,0.7947598572310886
11155,1.3273072592626272,-0.7651888793643833,0.7947598572310886
11156,1.3185971992334065,-0.7651888793643833,0.8180339132601782
11157,-0.13609486059956918,1.2171431003319833,-0.9327763668255223
11158,1.2701490298330782,-0.7651888793643833,0.8200048586033483
11159,-0.7317697937390195,1.2171431003319833,-0.8988211724348095
11160,1.118886562136299,-0.7651888793643833,0.7955288231617581
11161,-0.7841955855722889,1.2171431003319833,-0.7402847232973376
11162,1.1330288293129729,-0.7651888793643833,0.7981107275409566
11163,0.16038671881190927,1.2171431003319833,-0.9091126347127477
11164,0.16038671881190927,1.2171431003319833,-0.615841406784198
11165,0.5663648180185831,1.2171431003319833,-0.7166609882732118
11166,-1.1719377950106098,1.2171431003319833,-0.7577229187447572
11167,-1.033994447680035,1.2171431003319833,1.0391702543104286
11168,-0.8527520018108763,1.2171431003319833,1.041992023764153
11169,-0.2534938101375636,1.2171431003319833,-0.7781932572909234
11170,-1.7158991705421769,1.2171431003319833,-0.5899453385513284
11171,-0.7317697937390195,1.5693744360081718,1.788909155544762
11172,-1.9844198432003906,1.2171431003319833,-0.6509314731427821
11173,-1.568102819307827,1.2171431003319833,-0.7166609882732118
11174,0.2400431760416494,1.2171431003319833,-0.8988211724348095
11175,-0.6812736728728006,1.5693744360081718,1.7879166758165783
11176,-2.61982643440342,1.8348607828618417,0.3941313301744569
11177,-0.4524398987352434,1.2171431003319833,-0.6366088402788777
11178,0.6258582778017863,1.2171431003319833,-0.6158414067841983
11179,-1.939347730159635,1.2171431003319833,-0.6590782625365332
11180,-0.2628767913441871,1.2171431003319833,-0.6295151922659443
11181,0.33688799294410565,1.2171431003319833,-0.9327763668255223
11182,-1.8571624596873115,1.2171431003319833,-0.7781932572909234
11183,0.5175343837743281,1.2171431003319833,-0.9091126347127477
11184,-0.40030483509765075,1.2171431003319833,-0.8214114379583152
11185,-2.470836053694565,1.8346545415108568,0.5294144192557431
11186,-1.8970633445604141,1.2171431003319833,-0.9327763668255223
11187,0.15297634777776348,1.2171431003319833,-0.7034602058161068
11188,-2.2792267428197497,1.2171431003319833,-0.7781932572909234
11189,1.1933834795814375,1.2171431003319833,1.6559593396143604
11190,-2.0852199106556175,1.2171431003319833,-0.9091126347127477
11191,-0.7189720488701067,1.5693744360081718,1.7933729623963384
11192,-0.2628767913441871,1.2171431003319833,-0.6869140016886729
11193,0.06167037630771112,1.2171431003319833,-0.9327763668255223
11194,-1.2091973479382432,1.2171431003319833,-0.7079896445191
11195,-0.5397509727624231,1.2171431003319833,-0.7079896445191
11196,-0.2534938101375636,1.2171431003319833,-0.5798478424276736
11197,0.2751849812115855,1.2171431003319833,-0.4974969255313038
11198,1.1564183844897713,1.2171431003319833,-0.7276108933314146
11199,-0.4845924128558428,1.2171431003319833,-0.6444968278619495
11200,-2.206555036973701,1.8346545415108568,0.4618717231129093
11201,-0.11873487355316649,1.2171431003319833,-0.544257969066205
11202,-0.22566112558466392,1.2171431003319833,-0.8017544807552491
11203,-1.2675740675130507,1.830089922792953,0.09750846135708365
11204,-0.7708977590075156,1.2171431003319833,-0.790923638512606
11205,-0.3900845628152,1.2171431003319833,-0.9531109156071509
11206,0.6022599114046249,1.2171431003319833,-0.790923638512606
11207,-0.4954631284663604,1.2171431003319833,-0.790923638512606
11208,-0.18926124162164903,1.2171431003319833,-0.6388934331936025
11209,-2.2792267428197497,1.2171431003319833,-0.9531109156071509
11210,-0.09301845457329382,1.2171431003319833,-0.8126704381481282
11211,-1.8970633445604141,1.830089922792953,0.09188244996926478
11212,-2.1426499235925895,1.830089922792953,0.11466699011546863
11213,-0.11873487355316649,1.2171431003319833,-0.790923638512606
11214,-0.8956791916568408,1.2171431003319833,-0.5798478424276736
11215,-1.3507611949681888,1.830089922792953,0.31006767415207265
11216,1.1933834795814375,1.2171431003319833,1.6566803421466914
11217,1.1517583548808983,1.2171431003319833,1.6575784504469382
11218,-1.819327649538751,1.2171431003319833,-0.9412724843666687
11219,-2.364637496851189,1.2171431003319833,-0.9412724843666687
11220,-1.3083389898883782,1.2171431003319833,-0.89151837378365
11221,-0.4845924128558428,1.2171431003319833,-0.9091126347127477
11222,-1.033994447680035,1.2171431003319833,-0.49682566573259623
11223,-1.8571624596873115,1.8346545415108568,0.33634785102340403
11224,-1.1182652624766398,1.5693744360081718,1.7837815988025902
11225,-0.09301845457329382,1.2171431003319833,-0.8042010217086528
11226,0.9321217029312124,1.2171431003319833,-0.9531109156071509
11227,1.1703455254068176,1.2171431003319833,1.649848267470994
11228,-2.1426499235925895,1.2171431003319833,-0.790923638512606
11229,-2.470836053694565,1.2171431003319833,-0.7781932572909234
11230,-1.2283096067317385,1.2171431003319833,-0.8747028698124835
11231,-0.7976264459158964,1.2171431003319833,-0.8357587958558088
11232,-0.8111938147419016,1.2171431003319833,-0.9412724843666687
11233,0.5481862482684519,1.2171431003319833,-0.547044332744279
11234,-0.20736208163102365,1.2171431003319833,-0.7941826126556768
11235,-1.8571624596873115,1.2171431003319833,-0.6295151922659443
11236,-1.8571624596873115,1.2171431003319833,-0.6869140016886729
11237,-0.9861481822478092,1.6896365717164032,2.332151025028461
11238,0.7732911876719148,1.6896365717164032,1.9202879866127855
11239,0.6140916348299327,1.6896365717164032,1.9155029601589502
11240,0.7008162220653393,1.6896365717164032,1.926927079798828
11241,-0.6206064742810126,1.7910425857843584,2.439518550278954
11242,-1.135876499162555,1.7910425857843584,2.3925302182260584
11243,0.5420916530985774,1.6896365717164032,1.8613560302592966
11244,0.2821376243044032,1.6896365717164032,1.863176668464236
11245,-1.2675740675130507,1.6896365717164032,2.333858127096214
11246,-1.4653720386815337,1.6896365717164032,2.3332448676363144
11247,0.06945434824616908,1.6896365717164032,1.8561620599994573
11248,0.31653477201170105,-0.7651888793643833,-0.9469520593233818
11249,-0.17135318085561677,1.6896365717164032,2.247667096347034
11250,0.15297634777776348,1.6896365717164032,1.8537357361937654
11251,-0.4954631284663604,-0.7651888793643833,0.7944138254711216
11252,-1.417916194827586,1.5693744360081718,1.7837766225707223
11253,-1.1182652624766398,1.8290997206891855,0.022393801023964384
11254,-1.3293321056408458,1.2171431003319833,-0.5036453954224401
11255,0.9321217029312124,1.2171431003319833,-0.6869140016886729
11256,-0.47379923287239745,1.2171431003319833,-0.7781932572909234
11257,-1.3293321056408458,1.5693744360081718,1.7824192142233348
11258,0.3097034201254942,1.2171431003319833,-0.8958714976113564
11259,-1.4653720386815337,1.5693744360081718,1.7978232122452764
11260,0.4548400393800576,1.2171431003319833,-0.7781932572909234
11261,-1.5413254576971447,1.5693744360081718,1.7779675075918215
11262,-2.2792267428197497,1.8346545415108568,0.2945961566003333
11263,-1.2477631422471034,1.5693744360081718,1.7951004487738382
11264,-1.066982917220224,1.2171431003319833,1.0544810814109111
11265,1.3403167400759046,-0.7651888793643833,0.805449736628195
11266,1.2656981366214388,1.2171431003319833,1.652009584617949
11267,1.3229559582563797,1.2171431003319833,1.6557817294073949
11268,-0.8527520018108763,1.2171431003319833,-0.7282186769142597
11269,-0.12739292395002075,1.2171431003319833,-0.927887167322789
11270,1.3229559582563797,1.2171431003319833,1.6631190752934997
11271,1.2567725983871136,1.2171431003319833,1.6611569127661643
11272,1.2966903727958718,1.2171431003319833,1.6615127106884675
11273,0.6433882058834294,1.2171431003319833,-0.3971585889942995
11274,1.1046613967997327,1.2171431003319833,1.6458851560887535
11275,1.3010869206934166,1.2171431003319833,1.6579332525336803
11276,-2.2792267428197497,1.8346545415108568,0.21598920075706768
11277,-2.0852199106556175,1.8346545415108568,0.4488211649655061
11278,1.3403167400759046,1.2171431003319833,1.6494934672205837
11279,0.4611959685945662,1.2171431003319833,-0.9169743540509306
11280,0.13806716449606088,1.2171431003319833,-0.790923638512606
11281,1.305475843515739,1.2171431003319833,1.651822542054156
11282,1.3446385337670421,1.2171431003319833,1.6657083823780723
11283,-0.018066981454784338,1.2171431003319833,-0.9169743540509306
11284,0.762294445959681,1.2171431003319833,-0.8695647771601157
11285,-0.5854036003305522,1.2171431003319833,-0.6536614459533489
11286,1.2656981366214388,1.2171431003319833,1.6577522774588958
11287,-2.61982643440342,1.8346545415108568,0.3162217210178915
11288,0.038116862659889526,1.2171431003319833,-0.790923638512606
11289,1.2834546360616623,1.2171431003319833,1.6489944522130928
11290,1.2343184932454534,1.2171431003319833,1.6539901724042563
11291,1.2701490298330782,1.2171431003319833,1.6431785275134476
11292,1.3532602623951946,1.2171431003319833,1.649848267470994
11293,1.012559544253493,1.2171431003319833,-0.765964250576539
11294,-1.819327649538751,1.2171431003319833,-0.927887167322789
11295,1.3142309492565751,1.2171431003319833,1.6762862399770337
11296,1.2252799646767207,1.2171431003319833,1.6475613939671014
11297,1.1236098007418156,1.2171431003319833,1.6566803421466914
11298,1.118886562136299,1.2171431003319833,1.652009584617949
11299,1.1046613967997327,1.2171431003319833,1.6686495157824563
11300,-1.7488855659135354,1.8346545415108568,0.47869216334220266
11301,-0.42094856553407434,1.2171431003319833,-0.6456122520184839
11302,1.207103707530821,1.2171431003319833,1.6548772260577833
11303,1.1094124066511644,1.2171431003319833,1.6435925889257261
11304,0.8167451973026777,1.2171431003319833,-0.6667321577135924
11305,0.16776800615706927,1.2171431003319833,-0.790923638512606
11306,-0.10154818592876848,1.2171431003319833,-0.927887167322789
11307,1.1795865895129438,1.2171431003319833,1.6595432089554327
11308,-2.0852199106556175,1.2171431003319833,-0.7394026757915008
11309,-1.8571624596873115,1.2171431003319833,-0.927887167322789
11310,-1.568102819307827,1.2171431003319833,-0.790923638512606
11311,-0.15363270987035246,1.2171431003319833,-0.790923638512606
11312,0.5843882533391401,1.2171431003319833,-0.927887167322789
11313,-1.001888582786305,1.2171431003319833,-0.9169743540509306
11314,-1.1182652624766398,1.2171431003319833,-0.9034091314645021
11315,-1.3950257215377888,1.2171431003319833,-0.927887167322789
11316,1.3010869206934166,-0.7651888793643833,0.8047905035208571
11317,1.1330288293129729,1.2171431003319833,1.6431785275134476
11318,-0.7446880021813699,1.2171431003319833,-0.9169743540509306
11319,1.1046613967997327,1.2171431003319833,1.6534476420098003
11320,0.05385305231373688,1.2171431003319833,-0.8077147398625777
11321,0.6140916348299327,1.2171431003319833,-0.9531109156071509
11322,0.6549960933840936,1.2171431003319833,-0.9169743540509306
11323,1.2207483585375005,1.2171431003319833,1.6791692045315663
11324,1.1933834795814375,1.2171431003319833,1.6561405175854105
11325,1.2162084730051723,1.2171431003319833,1.6737955514020468
11326,1.1236098007418156,1.2171431003319833,1.6566803421466914
11327,1.2116602690962734,1.2171431003319833,1.6508060144747787
11328,0.8960372044994285,1.2171431003319833,1.4188497156656452
11329,1.1703455254068176,1.2171431003319833,1.647693036642404
11330,-2.2792267428197497,1.8346545415108568,0.29976239848032604
11331,-2.364637496851189,1.8346545415108568,0.39867025358896396
11332,1.3273072592626272,1.2171431003319833,1.6216421590332173
11333,0.31653477201170105,1.5693744360081718,2.012773858093472
11334,0.22580531838933626,1.5693744360081718,2.0114244555132053
11335,1.3359876178124053,1.2171431003319833,1.619675898204672
11336,1.3316511349566136,1.2171431003319833,1.3597842508103213
11337,0.2821376243044032,1.5693744360081718,2.012583638375984
11338,1.357560260261728,1.2171431003319833,1.6198043667208377
11339,1.2433243647644006,1.2171431003319833,1.3461468084459922
11340,1.3446385337670421,1.2171431003319833,1.3536007644517125
11341,0.2821376243044032,1.5693744360081718,2.0169347216023406
11342,0.33012685132221153,-0.7651888793643833,-0.8970129508217948
11343,0.24712280316464735,1.5693744360081718,2.0212737499281057
11344,0.25417655745023393,1.5693744360081718,2.0064464874388417
11345,1.3532602623951946,1.2171431003319833,1.3516368057444699
11346,1.165711926826952,1.2171431003319833,1.373158150594237
11347,1.0076120416078738,-0.7651888793643833,-1.1176873113237862
11348,0.9321217029312124,-0.7651888793643833,-0.8223997398983286
11349,-2.032807290508494,-0.7651888793643833,-0.8223997398983286
11350,1.1933834795814375,-0.7651888793643833,-0.9469520593233818
11351,-0.018066981454784338,1.5693744360081718,1.9988852049967196
11352,0.7677996051012665,-0.7651888793643833,-1.1176873113237862
11353,0.13806716449606088,1.5693744360081718,2.000346528999116
11354,-1.1182652624766398,-0.7651888793643833,-1.041106776429168
11355,-0.2723137791762068,-0.7651888793643833,-1.1176873113237862
11356,-0.6445631636979928,1.5693744360081718,1.4906019908388164
11357,-0.6206064742810126,1.5693744360081718,1.4653593454506124
11358,-0.8249013153227349,1.5693744360081718,1.4837021321877486
11359,-1.135876499162555,1.5693744360081718,1.4686560220340898
11360,-1.5153127086351625,1.5693744360081718,1.4819015225009224
11361,-0.9706070758490037,1.2171431003319833,-0.6844168922824185
11362,-0.2534938101375636,1.2171431003319833,-0.790923638512606
11363,-1.417916194827586,1.5693744360081718,1.4839085240055854
11364,-1.624201759509683,1.5693744360081718,1.460894185449494
11365,-1.5153127086351625,1.5693744360081718,1.4816988698928435
11366,0.08492368253476884,1.2171431003319833,-0.790923638512606
11367,-0.9861481822478092,1.2171431003319833,-0.7628156383682528
11368,-1.0838281949233015,1.5693744360081718,1.4979550716322678
11369,-1.653670418661781,1.2171431003319833,-0.6745708022817244
11370,-0.3203377297529808,1.2171431003319833,-0.7822625864175983
11371,-1.6842014347873886,1.2171431003319833,-0.7984290413182226
11372,-1.3293321056408458,1.5693744360081718,1.4698173577065534
11373,-0.009932018013109029,-0.7651888793643833,-0.9469520593233818
11374,0.854092024910771,-0.7651888793643833,-0.8188824410716116
11375,-0.4845924128558428,-0.7651888793643833,-1.1176873113237862
11376,-0.46308218310646315,-0.7651888793643833,-0.7870176582150405
11377,1.0855633742106257,-0.7651888793643833,-0.7697827242745018
11378,1.1517583548808983,1.2171431003319833,1.3586966825326159
11379,1.0951312776039575,1.2171431003319833,1.3564423636284086
11380,1.2025387487291688,1.2171431003319833,1.6367730945841523
11381,0.06167037630771112,1.5693744360081718,2.012441323293718
11382,1.142411561604859,1.2171431003319833,1.3384308894583377
11383,-1.7833045022136123,-0.7651888793643833,-0.8970129508217948
11384,0.18244449121651676,-0.7651888793643833,-0.8970129508217948
11385,0.3703527460888902,-0.7651888793643833,-1.1176873113237862
11386,-0.6689303715682224,-0.7651888793643833,-0.8188824410716116
11387,0.9270011190066086,1.5693744360081718,1.828496398207477
11388,0.7951234534518579,1.5693744360081718,1.8330043946490697
11389,-0.8669032607880777,-0.7651888793643833,-0.8188824410716116
11390,-0.7317697937390195,-0.7651888793643833,-0.8970129508217948
11391,-0.5854036003305522,-0.7651888793643833,-0.9711115980548592
11392,0.9423291091858859,-0.7651888793643833,-1.0006062251998344
11393,0.30284824564132995,-0.7651888793643833,-1.1176873113237862
11394,0.18244449121651676,1.5693744360081718,2.0125792819608628
11395,1.1236098007418156,1.2171431003319833,1.6170528592257603
11396,-0.5854036003305522,-0.7651888793643833,-1.0006062251998344
11397,0.36370460358768136,-0.7651888793643833,-0.9469520593233818
11398,0.18244449121651676,1.5693744360081718,2.005605505507846
11399,0.8646506966365025,-0.7651888793643833,-1.1176873113237862
11400,0.2821376243044032,1.5693744360081718,1.8299460774217016
11401,1.046906073854318,1.5693744360081718,1.4809119993606736
11402,0.9218691958634934,1.5693744360081718,1.488613752040569
11403,0.6140916348299327,1.5693744360081718,1.4833733700485725
11404,1.1703455254068176,-0.7651888793643833,-0.9711115980548592
11405,0.9321217029312124,-0.7651888793643833,-0.875649343319513
11406,1.1749703989373639,1.2171431003319833,1.354033921790737
11407,0.4548400393800576,-0.7651888793643833,-0.875649343319513
11408,1.0614757518853695,-0.7651888793643833,-0.9683752179313304
11409,1.2298033301128395,1.2171431003319833,1.3603698923168126
11410,1.1979653528088623,1.2171431003319833,1.364718975252214
11411,0.16776800615706927,-0.7651888793643833,-0.9469520593233818
11412,-0.42094856553407434,1.6896365717164032,2.246349418028456
11413,-0.08453042057390611,1.6896365717164032,1.8653904740306626
11414,-0.17135318085561677,1.6896365717164032,1.8657096572411047
11415,0.07720533135620093,-0.7651888793643833,-1.1176873113237862
11416,0.7456966387469026,1.5693744360081718,1.4621628027036657
11417,-1.3507611949681888,1.7910425857843584,2.4138036254079243
11418,-1.3950257215377888,-0.7651888793643833,-0.9392518361960808
11419,0.42921689906665733,1.2171431003319833,-0.4583595999693935
11420,-1.0503744585276222,1.7910425857843584,2.408203825290223
11421,-0.40030483509765075,1.6896365717164032,2.2335313072320635
11422,-0.6812736728728006,1.6896365717164032,1.8472027479551747
11423,-0.5174430013327639,1.6896365717164032,2.249544259664
11424,0.8221183458869186,-0.7651888793643833,-0.9197495164279134
11425,-1.490010862637679,1.7735917357497784,2.3275303015146007
11426,0.8856227203640847,-0.7651888793643833,-0.9654995204798903
11427,-0.5174430013327639,1.6896365717164032,2.2512053396410763
11428,-0.5397509727624231,1.6896365717164032,2.255824981658642
11429,-1.568102819307827,1.7735917357497784,2.3201330927404022
11430,0.9927070364169004,-0.7651888793643833,-0.7666944871129328
11431,-0.3106182160712752,1.6896365717164032,2.2505663404819374
11432,-1.5957053575731246,1.7735917357497784,2.174716844317568
11433,-0.16246981217851228,1.7735917357497784,2.5997218232442685
11434,0.3097034201254942,1.2171431003319833,-0.8137041893010528
11435,-1.819327649538751,-0.7651888793643833,-0.9654995204798903
11436,0.48014662208663006,1.2171431003319833,-0.7766275808054053
11437,-1.4413533461916228,-0.7651888793643833,-0.875649343319513
11438,1.1933834795814375,-0.7651888793643833,-0.9654995204798903
11439,-0.5174430013327639,1.7735917357497784,2.5542436967855
11440,0.9524919209650987,-0.7651888793643833,-0.7870176582150405
11441,-1.8970633445604141,-0.7651888793643833,-0.9197495164279134
11442,-0.3009569418458722,-0.7651888793643833,-0.9654995204798903
11443,-0.3203377297529808,1.5693744360081718,2.023152788105709
11444,0.5843882533391401,1.5693744360081718,2.008806977572993
11445,0.4227604474517146,1.5693744360081718,2.0032699458904775
11446,0.4675322724648509,1.5693744360081718,2.023442916468856
11447,0.5963193537699998,1.5693744360081718,2.000346528999116
11448,0.4675322724648509,1.5693744360081718,2.0082233359428594
11449,0.4484643278558337,1.5693744360081718,2.007977304817516
11450,0.49268430465961505,1.5693744360081718,2.0142179928461394
11451,0.5663648180185831,1.5693744360081718,2.025243255018315
11452,0.523700804712482,1.5693744360081718,2.0156363122109475
11453,0.48014662208663006,1.5693744360081718,2.0147576095483233
